source,target,edge_type,category
Article 5 Principles::NONE_VIOLATED,Spain_70,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_77,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_87,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_94,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_95,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_99,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_102,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_109,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_112,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_130,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_128,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_144,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_162,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_164,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_173,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_179,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_187,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_186,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_190,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_240,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_236,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_244,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_252,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_298,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_305,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_306,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_312,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_313,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_331,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_350,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_360,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_370,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_418,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_433,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_437,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_446,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_449,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_467,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_463,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_471,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_476,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_478,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_482,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_490,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_501,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_516,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_522,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_524,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_525,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_536,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_534,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_553,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_584,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_590,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_587,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_593,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_596,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_597,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_598,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_605,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_603,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_602,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_604,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_612,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_617,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_619,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_630,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_12,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_14,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_18,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_15,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_17,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_30,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_41,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_42,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_45,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_46,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_47,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovakia_1,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_45,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_100,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_141,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_145,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_151,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_4,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_5,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_8,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_9,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Norway_3,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Norway_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Norway_58,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Norway_81,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Norway_80,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Netherlands_19,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_9,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_21,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_24,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_68,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_102,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_111,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_158,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_179,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_198,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Italy_240,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Ireland_16,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_2,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_13,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_14,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_20,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_23,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_26,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_29,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_31,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_37,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_44,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_46,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_62,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_67,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_68,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_69,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_74,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_83,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_97,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Iceland_104,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Hungary_54,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Greece_29,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Greece_59,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Germany_14,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Germany_21,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Germany_22,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,France_3,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,France_5,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,France_25,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,France_44,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,France_57,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,France_59,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Finland_12,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Finland_22,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Finland_27,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Finland_35,violated,Article 5 Principles
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_24,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_31,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_45,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_43,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_53,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_50,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_2,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_3,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_4,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_1,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_7,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_10,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_14,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_22,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_33,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_29,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_32,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_36,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_3,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_4,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_40,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_45,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_46,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_50,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_57,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_64,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_66,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_72,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_85,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_86,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_90,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_94,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_92,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_96,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_100,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_97,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_102,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_108,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_117,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_118,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_122,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_124,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_125,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_123,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_136,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_138,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_139,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_143,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_149,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_150,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_152,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_155,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_164,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_163,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_168,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_166,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_174,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_172,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_177,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_175,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_180,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_189,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_190,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_192,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_193,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_197,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_206,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_204,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_208,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_207,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_209,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_210,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_212,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_211,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_214,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_215,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_216,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_217,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_218,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_221,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_222,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_224,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_228,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_227,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_230,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_233,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_235,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_237,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_241,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_250,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_253,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_254,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_255,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_267,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_272,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_278,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_282,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_283,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_293,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_304,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_307,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_313,exercised,Corrective Powers
