outcome,feature_a,feature_b,importance
fine_log1p,isic_code_J61,q36_text_TYPE_Violation_of_Article_13_1_a_GDPR_for_not_displaying_operator_identity_information_on_website_Violation_of_national_law_for_installing_cookies_without_consent,0.00011834959753635202
fine_log1p,raw_q40_YEARS,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,0.00011830299550005849
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_disproportionate_images_of_public_space_without_adequate_information_posters_violating_data_minimization_principle_under_Article_5_1_c_GDPR,q54_scopes_unknown_MISSING,0.00011829858635458618
fine_log1p,q31_violated_SECURITY,q67_text_NOT_DISCUSSED,0.00011824499141586195
fine_log1p,q30_discussed_ACCURACY,q41_aggrav_DATA_CATEGORIES_AFFECTED,0.00011816221906411712
fine_log1p,raw_q46_NONE_MENTIONED,turnover_status_NOT_MENTIONED,0.000118145383724957
fine_log1p,decision_year,n_principles_violated,0.00011811989618147863
fine_log1p,q67_tokens,q30_discussed_LAWFULNESS_FAIRNESS_TRANSPARENCY,0.00011801817693809129
fine_log1p,raw_q3_NOT_DISCUSSED,raw_q53_ADMINISTRATIVE_FINE,0.0001179005760159379
fine_log1p,severity_measures_present,q56_rights_discussed_NONE_DISCUSSED,0.00011782769193176306
fine_log1p,q46_vuln_CHILDREN,raw_q40_MONTHS,0.00011780548564710027
fine_log1p,q30_discussed_ACCURACY,q31_violated_ACCOUNTABILITY,0.00011764446703175089
fine_log1p,raw_q36_The_decision_does_not_discuss_GDPR_Article_5_or_6_violations_focusing_instead_on_Spanish_LSSI_cookie_law_violations_regarding_inadequate_cookie_banner_information_and_lack_of_rejection_mechanism,raw_q68_A_company_used_a_video_surveillance_system_with_audio_recording_to_monitor_an_employee_leading_to_dismissal_the_Spanish_DPA_found_no_lawful_basis_under_Article_6_GDPR_for_voice_data_processing_imposed_a_6_000_fine_and_ordered_compliance_within_one_month_citing_disproportionality_and_Constitutional_Court_doctrine,0.00011764158663671713
fine_log1p,q56_rights_discussed_ACCESS,q56_rights_discussed_NONE_DISCUSSED,0.00011758852643346652
fine_log1p,raw_q36_The_DPA_found_that_the_video_surveillance_camera_installation_complied_with_data_minimization_principles_capturing_only_necessary_public_space_for_security_purposes_and_no_violation_of_Article_5_was_established,raw_q68_A_mother_filed_a_complaint_against_CaixaBank_for_failing_to_provide_requested_account_information_of_her_minor_daughter_and_improperly_disclosing_data_of_another_daughter_The_Spanish_DPA_found_a_violation_of_Article_32_1_GDPR_due_to_inadequate_security_measures_imposing_a_25_000_fine_and_a_compliance_order_to_prevent_future_incidents,0.00011755626403681774
fine_log1p,raw_q36_Defendant_violated_Article_13_GDPR_by_lacking_a_privacy_policy_on_its_website_failing_to_provide_required_information_to_data_subjects_Also_violated_LSSI_Article_22_2_by_not_having_a_cookies_policy_or_obtaining_consent_for_cookies,raw_q52_Fines_were_imposed_for_violations_of_Articles_6_17_and_28_GDPR_totaling_300_000_The_violations_were_considered_negligent_and_continuous_with_aggravating_factors_including_the_nature_and_duration_of_the_infringements_and_the_defendant_s_professional_activity_involving_personal_data_processing,0.00011754875655898204
fine_log1p,isic_code_H5229,q36_text_The_defendant_disclosed_personal_data_including_ethnic_origin_without_legal_basis_and_failed_to_implement_adequate_security_measures_for_video_surveillance_data,0.00011754875655898204
fine_log1p,raw_q31_DATA_MINIMISATION,raw_q44_NO_BENEFIT,0.0001175433463641496
fine_log1p,q64_transfer_violations_NO_ADEQUATE_SAFEGUARDS,q52_text_TYPE_No_fine_was_imposed_due_to_KRY_s_cooperation_mitigation_efforts_and_the_DPA_s_assessment_that_an_order_for_compliance_was_proportionate_aggravating_factors_included_the_nature_of_violations_and_sensitive_data_while_mitigating_factors_included_KRY_s_actions_to_improve,0.00011750702663070624
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,raw_q46_NOT_DISCUSSED,0.00011730185854796091
fine_log1p,q25_sensitive_data_NEITHER,raw_q55_NOT_APPLICABLE,0.00011714628294706228
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,isic_code_STRING,0.00011711622054702196
fine_log1p,q36_tokens,raw_q33_CONSENT,0.00011704673948832849
fine_log1p,q21_breach_types_CYBER_ATTACK,q56_rights_discussed_NONE_DISCUSSED,0.00011704018098800891
fine_log1p,q31_violated_ACCOUNTABILITY,raw_q44_NOT_DISCUSSED,0.00011701645838265522
fine_log1p,raw_q36_Defendant_violated_Article_5_1_d_GDPR_by_sending_a_contract_containing_inaccurate_personal_data_claimant_s_new_address_to_the_claimant_s_old_address_due_to_a_failure_to_update_customer_records,raw_q68_Non_binding_opinion_addressing_employer_processing_of_employee_COVID_19_test_data_and_health_card_numbers_discusses_legal_bases_under_GDPR_Article_6_and_9_emphasizes_problematic_consent_in_employment_contexts_references_EDPB_guidelines_and_advises_on_purpose_limitation_and_data_minimization_principles,0.00011695246519228281
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,q32_bases_known_MISSING,0.00011679970343114918
fine_log1p,raw_q48_NOT_DISCUSSED,raw_q61_NOT_APPLICABLE,0.00011666283749857611
fine_log1p,isic_code_63,q36_text_The_defendant_violated_Article_5_1_f_GDPR_by_failing_to_ensure_appropriate_security_of_personal_data_including_lack_of_multi_factor_authentication_inadequate_patch_management_and_failure_to_encrypt_data_which_rendered_systems_vulnerable_to_a_ransomware_attack,0.00011650424607206323
fine_log1p,raw_q36_No_infringement_determination_made_due_to_inability_to_identify_defendant_case_filed_without_substantive_findings_on_processing_principles_or_legal_basis,raw_q52_Fine_of_75_000_imposed_for_violation_of_Article_6_GDPR_due_to_lack_of_lawful_basis_for_processing_Aggravating_factors_included_the_nature_gravity_of_the_violation_and_involvement_of_basic_personal_identifiers_The_fine_is_below_statutory_caps,0.0001165042460720632
fine_log1p,q15_case_initiation_COMPLAINT,q31_violated_PURPOSE_LIMITATION,0.00011647039809604544
fine_log1p,n_principles_violated,raw_q38_MISSING,0.00011644589055091014
fine_log1p,raw_q45_FULL_COOPERATION,raw_q48_UNCLEAR,0.00011644388975469356
fine_log1p,n_principles_violated,remedy_only_case,0.00011641751527572663
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,0.0001163354602737989
fine_log1p,raw_q36_No_infringement_determination_made_due_to_inability_to_identify_defendant_case_filed_without_substantive_findings_on_processing_principles_or_legal_basis,q56_rights_discussed_known_ACCESS_ERASURE,0.00011618799433560118
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,raw_q30_DATA_MINIMISATION,0.00011611068609041418
fine_log1p,raw_q36_Defendant_processed_claimant_s_personal_data_without_any_legal_basis_sending_electronic_invoice_notifications_after_data_deletion_request_and_previous_sanctions_for_same_conduct_violating_Article_6_1_GDPR,raw_q68_A_mother_filed_a_complaint_against_CaixaBank_for_failing_to_provide_requested_account_information_of_her_minor_daughter_and_improperly_disclosing_data_of_another_daughter_The_Spanish_DPA_found_a_violation_of_Article_32_1_GDPR_due_to_inadequate_security_measures_imposing_a_25_000_fine_and_a_compliance_order_to_prevent_future_incidents,0.00011610087378177782
fine_log1p,raw_q33_NOT_MENTIONED,q10_org_class_known_SME_NOT_MENTIONED,0.00011592977746851884
fine_log1p,raw_q44_NO_BENEFIT,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,0.00011591381284429334
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,isic_code_STRING,0.00011577262889552813
fine_log1p,q61_dpo_issues_NOT_APPLICABLE,q36_text_The_defendant_violated_Article_5_1_f_by_failing_to_ensure_confidentiality_of_health_data_body_temperature_as_the_measurement_result_was_visible_to_unauthorized_third_parties_in_the_clinic_s_waiting_reception_area_The_processing_was_based_on_legal_obligation_for_health_safety_during_COVID_19,0.00011560356519884143
fine_log1p,raw_q36_The_DPA_found_no_evidence_of_coercion_or_unlawful_processing_data_collection_was_voluntary_informed_and_based_on_consent_and_legal_obligations_for_public_health_purposes,raw_q37_5000,0.00011560356519884141
fine_log1p,ingest_missing_questions_MISSING,q36_text_The_decision_discusses_potential_violation_of_Article_5_1_c_data_minimisation_due_to_alleged_video_surveillance_cameras_oriented_towards_complainant_s_home_but_the_procedure_was_archived_as_the_responsible_party_could_not_be_identified,0.00011549206840048299
fine_log1p,raw_q36_Defendant_processed_personal_data_without_legal_basis_under_Article_6_GDPR_by_failing_to_verify_identity_during_portability_request_violating_lawfulness_principle,raw_q37_6000000,0.00011549206840048295
fine_log1p,q25_sensitive_data_NEITHER,q32_bases_LEGITIMATE_INTERESTS,0.00011539495990514426
fine_log1p,q10_org_class_LARGE_ENTERPRISE,raw_q24_NOT_APPLICABLE,0.0001153442060693097
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_images_of_common_areas_and_neighbors_private_spaces_without_authorization_violating_data_minimization_principle_by_collecting_excessive_personal_data_beyond_what_was_necessary_for_security_purposes,raw_q68_STRING_UK_ICO_fined_Saga_Personal_Finance_Ltd_75_000_for_sending_28_5_million_unsolicited_marketing_messages_without_valid_consent_violating_GDPR_lawfulness_principle_under_Article_5_1_a,0.00011531096750637251
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,raw_q45_FULL_COOPERATION,0.00011527577562393579
fine_log1p,q68_tokens,raw_q53_NONE,0.00011519442750900999
fine_log1p,raw_q36_Defendant_processed_personal_data_without_legal_basis_modifying_policyholder_and_account_details_without_consent_or_contract_necessity_violating_Article_6_1_GDPR,raw_q68_Spanish_DPA_fined_company_4_000_for_failing_to_respond_to_information_requests_during_investigation_violating_Article_58_1_GDPR_ordered_compliance_within_10_days,0.00011517837605650644
fine_log1p,q57_rights_violated_INFORMATION_OBLIGATIONS,raw_q38_MISSING,0.00011513553916237161
fine_log1p,q25_sensitive_data_NEITHER,raw_q39_NOT_APPLICABLE,0.00011498122175117239
fine_log1p,q52_text_The_fine_was_initially_set_at_40_000_for_non_compliance_with_a_prior_resolution_It_was_reduced_to_24_000_due_to_the_defendant_s_recognition_of_responsibility_and_voluntary_payment_applying_cumulative_20_reductions,raw_q68_A_mother_filed_a_complaint_against_CaixaBank_for_failing_to_provide_requested_account_information_of_her_minor_daughter_and_improperly_disclosing_data_of_another_daughter_The_Spanish_DPA_found_a_violation_of_Article_32_1_GDPR_due_to_inadequate_security_measures_imposing_a_25_000_fine_and_a_compliance_order_to_prevent_future_incidents,0.00011497838730404442
fine_log1p,q52_text_Initial_fine_set_at_40_000_for_lack_of_diligence_in_verifying_identity_reduced_to_24_000_due_to_voluntary_payment_and_acknowledgment_of_responsibility_within_hearing_period,raw_q68_Spanish_DPA_fined_Segurcaixa_Adeslas_300_000_for_sending_marketing_emails_without_legal_basis_to_a_complainant_on_the_Robinson_list_failing_to_respond_to_deletion_requests_under_Article_17_GDPR_and_lacking_proper_data_processing_agreements_with_insurance_agents_under_Article_28_GDPR_The_violations_were_continuous_and_negligent,0.00011497838730404441
fine_log1p,q10_org_class_LARGE_ENTERPRISE,q30_discussed_PURPOSE_LIMITATION,0.00011487903406773962
fine_log1p,q10_org_class_LARGE_ENTERPRISE,q10_org_class_NOT_MENTIONED,0.00011486569823791068
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,raw_q31_SECURITY,0.00011484782991251529
fine_log1p,raw_q3_NOT_DISCUSSED,q10_org_class_known_LARGE_ENTERPRISE_MULTINATIONAL,0.00011479504472975091
fine_log1p,q21_breach_types_HUMAN_ERROR,raw_q43_YES_NON_MATERIAL_HARM,0.00011468416536979788
fine_log1p,raw_q36_Defendant_violated_data_minimization_principle_by_disclosing_excessive_health_and_email_data_to_a_public_entity_for_defense_purposes_exceeding_what_was_necessary,raw_q68_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,0.0001145600669852802
fine_log1p,q67_text_NOT_DISCUSSED,raw_q46_NONE_MENTIONED,0.000114509033516774
fine_log1p,art33_notification_required_note_MISSING,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,0.00011438072919111195
fine_log1p,q52_text_No_fine_was_imposed_as_this_is_an_advisory_opinion_without_enforcement_actions_or_violations_found,q57_rights_violated_known_RECTIFICATION_INFORMATION_OBLIGATIONS,0.00011438072919111191
fine_log1p,q30_discussed_SECURITY,raw_q47_IMMEDIATE_CESSATION,0.00011419557309647399
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q46_vuln_unknown_MISSING,0.00011397563723217444
fine_log1p,q68_text_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,raw_q47_DATA_DELETION,0.00011397563723217442
fine_log1p,q32_bases_NONE_DISCUSSED,q46_vuln_FINANCIALLY_VULNERABLE,0.00011384453979805175
fine_log1p,raw_q50_COMPLIANCE_ORDER,raw_q66_NO_REFERENCES,0.00011383821816484959
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_images_beyond_private_property_violating_data_minimization_principle_under_Article_5_1_c_GDPR_by_processing_excessive_personal_data_not_strictly_necessary_for_security_purposes,art33_notification_delay_band_status_NOT_APPLICABLE,0.00011372239325522211
fine_log1p,raw_q36_Defendant_violated_Article_14_GDPR_by_failing_to_provide_complete_information_to_data_subjects_when_obtaining_data_from_third_parties_though_processing_was_deemed_lawful_under_legitimate_interests,raw_q68_Natural_person_operated_website_publishing_personal_data_of_383_individuals_without_lawful_basis_fined_150_EUR_for_violating_Articles_5_1_a_f_and_6_1_a_GDPR,0.00011367671599238913
fine_log1p,raw_q3_NOT_DISCUSSED,raw_q39_NOT_APPLICABLE,0.0001136764875391832
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,0.00011366186065687633
fine_log1p,raw_q36_The_DPA_found_that_the_video_surveillance_camera_installation_complied_with_data_minimization_principles_capturing_only_necessary_public_space_for_security_purposes_and_no_violation_of_Article_5_was_established,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,0.00011359075527433231
fine_log1p,isic_code_R900,q36_text_The_operator_failed_to_implement_appropriate_technical_and_organizational_security_measures_leading_to_unauthorized_disclosure_of_personal_data_following_a_cyber_attack,0.00011359075527433228
fine_log1p,q52_text_No_fine_was_imposed_due_to_the_public_sector_status_of_the_defendant_corrective_measures_were_ordered_instead_considering_the_nature_of_the_violations_and_the_defendant_s_cooperation_and_mitigation_actions,raw_q10_LARGE_ENTERPRISE_MULTINATIONAL,0.00011351271505218914
fine_log1p,raw_q36_The_decision_addresses_a_violation_of_the_right_to_object_under_Article_21_GDPR_in_the_context_of_unsolicited_commercial_calls_No_detailed_analysis_of_Article_5_or_6_principles_is_provided_beyond_linking_to_legitimate_interests_for_marketing,raw_q68_Polish_DPA_fined_Chief_National_Surveyor_12_732_for_failing_to_notify_a_48_hour_disclosure_of_land_register_numbers_personal_data_on_its_website_and_not_informing_data_subjects_despite_explicit_DPA_instruction_violations_were_intentional_and_repeat_offenses,0.00011333136554184162
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_images_of_common_areas_and_neighbors_private_spaces_without_authorization_violating_data_minimization_principle_by_collecting_excessive_personal_data_beyond_what_was_necessary_for_security_purposes,raw_q68_IMY_reprimanded_Trionic_Sverige_AB_for_unlawfully_disclosing_complainant_s_data_without_legal_basis_under_Article_6_1_and_insufficient_recipient_information_under_Article_13_1_e_considering_it_a_minor_infringement_with_no_fine_due_to_limited_impact_and_cooperation,0.00011329303313199704
fine_log1p,q68_tokens,q31_violated_SECURITY,0.00011328339862717129
fine_log1p,raw_q45_FULL_COOPERATION,raw_q55_NOT_APPLICABLE,0.00011302427972145269
fine_log1p,q30_discussed_LAWFULNESS_FAIRNESS_TRANSPARENCY,raw_q43_YES_MATERIAL_HARM,0.00011302142402807403
fine_log1p,q32_bases_CONTRACT,raw_q55_WITHIN_MONTH,0.00011299421291847237
fine_log1p,raw_q36_Defendant_violated_Article_5_1_d_GDPR_by_sending_a_contract_containing_inaccurate_personal_data_claimant_s_new_address_to_the_claimant_s_old_address_due_to_a_failure_to_update_customer_records,q61_dpo_issues_known_NOT_APPLICABLE,0.00011292899227765594
fine_log1p,raw_q36_Defendant_consulted_claimant_s_credit_data_without_valid_contractual_relationship_violating_Article_6_1_GDPR_lawfulness_principle,raw_q68_A_homeowners_association_posted_debtor_lists_by_apartment_number_on_a_bulletin_board_and_emailed_them_to_all_members_repeatedly_outside_legal_exceptions_violating_GDPR_Article_5_1_f_confidentiality_fined_2_000,0.00011287795017441347
fine_log1p,raw_q36_Defendant_violated_data_minimization_principle_by_collecting_unnecessary_personal_data_and_violated_Article_9_1_GDPR_by_processing_special_category_data_without_legal_basis,q56_rights_discussed_known_OBJECTION,0.00011271419270158835
